711,图形与几何->向量几何->初中数学->图形与几何(初中)->直线、射线和线段,直线、射线和线段
277,图形与几何->向量几何->初中数学->图形与几何(初中)->圆与扇形->弧、弦、圆心角的关系定理,弧、弦、圆心角的关系定理
623,图形与几何->向量几何->初中数学->图形与几何(初中)->圆与扇形->扇形及其面积,扇形及其面积
250,图形与几何->向量几何->初中数学->图形与几何(初中)->相交直线与平行直线->平行线的性质,平行线的性质
276,图形与几何->向量几何->初中数学->图形与几何(初中)->相交直线与平行直线->平行线的判定,平行线的判定
520,图形与几何->向量几何->初中数学->图形与几何(初中)->相交直线与平行直线->三线八角,三线八角
238,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->相似三角形的性质与判定,相似三角形的性质与判定
243,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->等腰三角形,等腰三角形
245,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->全等三角形的性质与判定,全等三角形的性质与判定
246,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->等边三角形,等边三角形
248,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->三角形的中位线,三角形的中位线
260,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->三角形的面积,三角形的面积
597,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->三角形综合,三角形综合
254,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->直角三角形->直角三角形的概念,直角三角形的概念
259,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->直角三角形->30度所对的直角边等于斜边的一半,30度所对的直角边等于斜边的一半
265,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->直角三角形->直角三角形斜边的中线,直角三角形斜边的中线
330,图形与几何->向量几何->初中数学->图形与几何(初中)->三角形->直角三角形->解直角三角形,解直角三角形
247,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->平行四边形,平行四边形
258,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->正方形,正方形
264,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->矩形,矩形
537,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->四边形的相关概念,四边形的相关概念
228,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->梯形->梯形的概念,梯形的概念
275,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->梯形->直角梯形,直角梯形
342,图形与几何->向量几何->初中数学->图形与几何(初中)->四边形->梯形->等腰梯形,等腰梯形
951,图形与几何->向量几何->初中数学->函数与分析(初中),函数与分析(初中)
952,图形与几何->向量几何->初中数学->数据整理与概率统计(初中),数据整理与概率统计(初中)
1168,图形与几何->向量几何->初中数学->趣味数学->数独及相关,数独及相关
230,导入->初中->二次函数的解析式,二次函数的解析式
232,导入->初中->二次函数的图象与性质,二次函数的图象与性质
233,导入->初中->特殊角的三角函数值,特殊角的三角函数值
234,导入->初中->零指数幂运算,零指数幂运算
236,导入->初中->绝对值,绝对值
239,导入->初中->负指数幂运算,负指数幂运算
240,导入->初中->二次根式的性质与化简,二次根式的性质与化简
241,导入->初中->圆周角定理,圆周角定理
242,导入->初中->勾股定理,勾股定理
244,导入->初中->反比例函数的解析式,反比例函数的解析式
249,导入->初中->二次根式的运算,二次根式的运算
251,导入->初中->立方根,立方根
252,导入->初中->垂径定理,垂径定理
253,导入->初中->平行线分线段成比例定理,平行线分线段成比例定理
255,导入->初中->旋转,旋转
256,导入->初中->点的坐标与坐标系,点的坐标与坐标系
257,导入->初中->平移,平移
263,导入->初中->一次函数的图象变换,一次函数的图象变换
266,导入->初中->轴对称,轴对称
267,导入->初中->三角形的三边关系,三角形的三边关系
268,导入->初中->角平分线的性质与判定,角平分线的性质与判定
269,导入->初中->正多边形与圆,正多边形与圆
270,导入->初中->三角形的相关概念,三角形的相关概念
271,导入->初中->反比例函数的图象与性质,反比例函数的图象与性质
272,导入->初中->角的相关概念,角的相关概念
273,导入->初中->勾股逆定理,勾股逆定理
274,导入->初中->锐角三角函数的性质,锐角三角函数的性质
278,导入->初中->二次函数的图象变换,二次函数的图象变换
286,导入->初中->判断三角形形状,判断三角形形状
293,导入->初中->弦长与面积,弦长与面积
311,导入->初中->幂的概念与运算,幂的概念与运算
315,导入->初中->展开图,展开图
328,导入->初中->比例与比例线段,比例与比例线段
329,导入->初中->图形的分割与拼接,图形的分割与拼接
332,导入->初中->菱形,菱形
334,导入->初中->尺规作图,尺规作图
336,导入->初中->命题的真假,命题的真假
337,导入->初中->角的大小比较与计算,角的大小比较与计算
338,导入->初中->乘法公式,乘法公式
339,导入->初中->函数关系的表示,函数关系的表示
340,导入->初中->二次函数的应用,二次函数的应用
343,导入->初中->垂直平分线的性质与判定,垂直平分线的性质与判定
344,导入->初中->点与圆的位置关系,点与圆的位置关系
345,导入->初中->二次函数与方程、不等式,二次函数与方程、不等式
346,导入->初中->中心对称,中心对称
348,导入->初中->相交与垂直,相交与垂直
353,导入->初中->位似,位似
356,导入->初中->坐标方法的应用,坐标方法的应用
357,导入->初中->多边形的内外角和,多边形的内外角和
358,导入->初中->反比例函数与方程、不等式,反比例函数与方程、不等式
367,导入->初中->组合体,组合体
372,导入->初中->程序语句,程序语句
392,导入->初中->圆与圆的位置关系,圆与圆的位置关系
396,导入->初中->圆的切线,圆的切线
398,导入->初中->直线被圆截得的弦长,直线被圆截得的弦长
401,导入->初中->相反数,相反数
402,导入->初中->倒数,倒数
403,导入->初中->数轴,数轴
406,导入->初中->一次函数的应用,一次函数的应用
409,导入->初中->概率的计算,概率的计算
410,导入->初中->等式的性质,等式的性质
413,导入->初中->近似数和有效数字,近似数和有效数字
415,导入->初中->分式的性质及约分通分,分式的性质及约分通分
416,导入->初中->等式及其性质,等式及其性质
428,导入->初中->样本数据的数字特征,样本数据的数字特征
430,导入->初中->三角形的内外角和,三角形的内外角和
431,导入->初中->观察法,观察法
438,导入->初中->二次根式概念,二次根式概念
440,导入->初中->线段的大小比较与计算,线段的大小比较与计算
445,导入->初中->一元二次方程的有理根、整数根,一元二次方程的有理根、整数根
448,导入->初中->用计算器求三角函数值,用计算器求三角函数值
450,导入->初中->去括号法则,去括号法则
451,导入->初中->加法结合律,加法结合律
452,导入->初中->乘法分配律,乘法分配律
453,导入->初中->乘法结合律,乘法结合律
454,导入->初中->乘法交换律,乘法交换律
455,导入->初中->添括号法则,添括号法则
456,导入->初中->加法交换律,加法交换律
457,导入->初中->四则运算法则,四则运算法则
458,导入->初中->除法的性质,除法的性质
460,导入->初中->平方差公式,平方差公式
461,导入->初中->减法的性质,减法的性质
462,导入->初中->分解质因数,分解质因数
463,导入->初中->商不变的性质,商不变的性质
472,导入->初中->茎叶图,茎叶图
479,导入->初中->圆的相关概念,圆的相关概念
488,导入->初中->一元二次方程根与系数的关系,一元二次方程根与系数的关系
489,导入->初中->简单的计数,简单的计数
490,导入->初中->线的相关概念与性质,线的相关概念与性质
491,导入->初中->概率的概念,概率的概念
492,导入->初中->事件的分类,事件的分类
493,导入->初中->三角形的三边关系（旧）,三角形的三边关系（旧）
494,导入->初中->命题的概念与真假（旧）,命题的概念与真假（旧）
495,导入->初中->收集数据的方法,收集数据的方法
498,导入->初中->勾股定理逆定理（旧）,勾股定理逆定理（旧）
502,导入->初中->认识立体图形,认识立体图形
504,导入->初中->多边形镶嵌,多边形镶嵌
507,导入->初中->三角形的稳定性,三角形的稳定性
508,导入->初中->反比例函数的图象变换,反比例函数的图象变换
509,导入->初中->一次函数与方程、不等式,一次函数与方程、不等式
516,导入->初中->反比例函数的概念,反比例函数的概念
518,导入->初中->正数和负数,正数和负数
521,导入->初中->一元二次方程的应用,一元二次方程的应用
524,导入->初中->数据的分布,数据的分布
528,导入->初中->待定系数法,待定系数法
535,导入->初中->根式的概念（旧）,根式的概念（旧）
536,导入->初中->勾股定理（旧）,勾股定理（旧）
538,导入->初中->确定圆的条件（旧）,确定圆的条件（旧）
539,导入->初中->二次函数的概念,二次函数的概念
540,导入->初中->二次函数与方程不等式的关系,二次函数与方程不等式的关系
541,导入->初中->二次方程根与系数的关系（旧）,二次方程根与系数的关系（旧）
542,导入->初中->二次方程的判别式（旧）,二次方程的判别式（旧）
543,导入->初中->三角形的内外角和定理（旧）,三角形的内外角和定理（旧）
544,导入->初中->平行线的性质与判定（旧）,平行线的性质与判定（旧）
546,导入->初中->等腰三角形（旧）,等腰三角形（旧）
547,导入->初中->切线长定理（旧）,切线长定理（旧）
549,导入->初中->圆与圆的公共弦,圆与圆的公共弦
550,导入->初中->路程速度时间,路程速度时间
551,导入->初中->平均速度,平均速度
552,导入->初中->相遇问题基本知识,相遇问题基本知识
553,导入->初中->追及问题基本知识,追及问题基本知识
554,导入->初中->火车过桥基本知识,火车过桥基本知识
555,导入->初中->勾股定理和弦图,勾股定理和弦图
556,导入->初中->列方程解应用题相关知识,列方程解应用题相关知识
557,导入->初中->盈亏问题基本知识,盈亏问题基本知识
558,导入->初中->植树问题基本知识,植树问题基本知识
559,导入->初中->和差问题基本知识,和差问题基本知识
560,导入->初中->一次函数的概念,一次函数的概念
561,导入->初中->平均数问题基本知识,平均数问题基本知识
562,导入->初中->质数,质数
563,导入->初中->奇数和偶数的运算性质,奇数和偶数的运算性质
564,导入->初中->合数,合数
565,导入->初中->带余除法,带余除法
566,导入->初中->余数的性质,余数的性质
567,导入->初中->同余,同余
569,导入->初中->极端性原理,极端性原理
570,导入->初中->倍数,倍数
571,导入->初中->因数的个数定理,因数的个数定理
572,导入->初中->最大公因数,最大公因数
573,导入->初中->周期问题基本知识,周期问题基本知识
574,导入->初中->容斥原理,容斥原理
575,导入->初中->余数的判定,余数的判定
576,导入->初中->平方数的定义,平方数的定义
577,导入->初中->抽屉原理,抽屉原理
578,导入->初中->平方数的性质,平方数的性质
579,导入->初中->因数和,因数和
580,导入->初中->因数积,因数积
582,导入->初中->因数,因数
583,导入->初中->奇数和偶数的基本概念,奇数和偶数的基本概念
584,导入->初中->最小公倍数,最小公倍数
586,导入->初中->长方形,长方形
591,导入->初中->代数式的应用（旧）,代数式的应用（旧）
592,导入->初中->余式定理,余式定理
593,导入->初中->金字塔和沙漏模型,金字塔和沙漏模型
594,导入->初中->流水行船基本知识,流水行船基本知识
595,导入->初中->等积变形,等积变形
596,导入->初中->一半模型,一半模型
598,导入->初中->燕尾模型,燕尾模型
599,导入->初中->圆,圆
600,导入->初中->角,角
601,导入->初中->蝴蝶模型,蝴蝶模型
602,导入->初中->鸟头模型,鸟头模型
603,导入->初中->等量代换,等量代换
605,导入->初中->毕克定理,毕克定理
606,导入->初中->正多边形,正多边形
609,导入->初中->发车间隔基本知识,发车间隔基本知识
610,导入->初中->中国剩余定理,中国剩余定理
614,导入->初中->多边形的相关概念,多边形的相关概念
616,导入->初中->大小比较（旧）,大小比较（旧）
621,导入->初中->命题的概念,命题的概念
624,导入->初中->弓形,弓形
625,导入->初中->圆环,圆环
626,导入->初中->鸡兔同笼问题基本知识,鸡兔同笼问题基本知识
627,导入->初中->差倍问题基本知识,差倍问题基本知识
628,导入->初中->斐波那契数列基本知识,斐波那契数列基本知识
629,导入->初中->圆幂定理,圆幂定理
631,导入->初中->优选法,优选法
632,导入->初中->同余与同余方程,同余与同余方程
633,导入->初中->统筹法,统筹法
635,导入->初中->算法案例,算法案例
637,导入->初中->三角形的特殊线与心（旧）,三角形的特殊线与心（旧）
639,导入->初中->反比例函数的应用,反比例函数的应用
642,导入->初中->正方体展开图,正方体展开图
644,导入->初中->正方体,正方体
645,导入->初中->水中浸物问题基本知识,水中浸物问题基本知识
648,导入->初中->平方和公式,平方和公式
649,导入->初中->钟表行程基本知识,钟表行程基本知识
650,导入->初中->猎狗追兔基本知识,猎狗追兔基本知识
651,导入->初中->接送问题基本知识,接送问题基本知识
652,导入->初中->非负数的性质（旧）,非负数的性质（旧）
653,导入->初中->经济问题基本知识,经济问题基本知识
654,导入->初中->年龄问题基本知识,年龄问题基本知识
655,导入->初中->和倍问题基本知识,和倍问题基本知识
656,导入->初中->还原问题基本知识点,还原问题基本知识点
657,导入->初中->归一归总问题基本知识,归一归总问题基本知识
658,导入->初中->角的大小比较及计算,角的大小比较及计算
660,导入->初中->一元二次方程的公共根,一元二次方程的公共根
662,导入->初中->连续自然数的立方和公式,连续自然数的立方和公式
663,导入->初中->山顶数公式,山顶数公式
664,导入->初中->塔数公式,塔数公式
665,导入->初中->完全平方公式,完全平方公式
666,导入->初中->方阵问题基本知识,方阵问题基本知识
669,导入->初中->结构图,结构图
670,导入->初中->不等式的性质（旧）,不等式的性质（旧）
674,导入->初中->总体、个体与样本,总体、个体与样本
681,导入->初中->数据收集的过程,数据收集的过程
682,导入->初中->列方程解应用题（旧）,列方程解应用题（旧）
683,导入->初中->高次方程,高次方程
685,导入->初中->最不利原则,最不利原则
687,导入->初中->综合除法,综合除法
689,导入->初中->页码问题基本知识,页码问题基本知识
690,导入->初中->牛吃草问题基本知识,牛吃草问题基本知识
691,导入->初中->工程问题基本知识,工程问题基本知识
693,导入->初中->不等式的概念,不等式的概念
694,导入->初中->不等式组（旧）,不等式组（旧）
697,导入->初中->不等式的概念与性质1,不等式的概念与性质1
699,导入->初中->幂的运算,幂的运算
702,导入->初中->正指数幂,正指数幂
706,导入->初中->浓度问题基本知识,浓度问题基本知识
707,导入->初中->数表相关知识,数表相关知识
708,导入->初中->坐标方法的应用（旧）,坐标方法的应用（旧）
710,导入->初中->反比例函数图象的变换（旧）,反比例函数图象的变换（旧）
712,导入->初中->圆周率,圆周率
713,导入->初中->方程,方程
714,导入->初中->不定方程的解法,不定方程的解法
715,导入->初中->中位线（旧）,中位线（旧）
720,导入->初中->零指数幂,零指数幂
722,导入->初中->等腰三角形的性质与判定,等腰三角形的性质与判定
725,导入->初中->最短路径,最短路径
730,导入->初中->多边形的镶嵌（旧）,多边形的镶嵌（旧）
986,导入->初中->二次函数的定义,二次函数的定义
987,导入->初中->二次函数的图象,二次函数的图象
988,导入->初中->锐角三角函数的定义,锐角三角函数的定义
989,导入->初中->平面向量,平面向量
990,导入->初中->平行线分线段成比例,平行线分线段成比例
991,导入->初中->圆的认识,圆的认识
992,导入->初中->二次函数的最值,二次函数的最值
993,导入->初中->比例的性质,比例的性质
994,导入->初中->图形的相似,图形的相似
995,导入->初中->相似三角形的性质,相似三角形的性质
996,导入->初中->等腰三角形的性质,等腰三角形的性质
998,导入->初中->解直角三角形的应用,解直角三角形的应用
999,导入->初中->垂径定理及其推论,垂径定理及其推论
1000,导入->初中->圆心角、弧、弦的关系,圆心角、弧、弦的关系
1001,导入->初中->圆和圆的位置关系,圆和圆的位置关系
1002,导入->初中->轴对称变换,轴对称变换
1003,导入->初中->解直角三角形,解直角三角形
1004,导入->初中->特殊角三角函数值,特殊角三角函数值
1005,导入->初中->待定系数法求二次函数的解析式,待定系数法求二次函数的解析式
1006,导入->初中->二次函数的性质,二次函数的性质
1007,导入->初中->三角形中位线的性质,三角形中位线的性质
1009,导入->初中->平行四边形的性质,平行四边形的性质
1011,导入->初中->全等三角形的判定,全等三角形的判定
1012,导入->初中->比例线段,比例线段
1013,导入->初中->三角形重心,三角形重心
1014,导入->初中->等边三角形的性质,等边三角形的性质
1015,导入->初中->正多边形和圆,正多边形和圆
1016,导入->初中->相似三角形的判定,相似三角形的判定
1017,导入->初中->勾股定理的应用,勾股定理的应用
1018,导入->初中->等腰三角形的判定,等腰三角形的判定
1019,导入->初中->正方形的性质,正方形的性质
1020,导入->初中->旋转的性质,旋转的性质
1021,导入->初中->四边形,四边形
1022,导入->初中->同底数幂的乘法,同底数幂的乘法
1023,导入->初中->一元二次方程根的判别式,一元二次方程根的判别式
1024,导入->初中->相似三角形的应用,相似三角形的应用
1025,导入->初中->二次函数与不等式（组）,二次函数与不等式（组）
1027,导入->初中->求反比例函数解析式,求反比例函数解析式
1028,导入->初中->梯形中位线定理,梯形中位线定理
1029,导入->初中->矩形的性质,矩形的性质
1030,导入->初中->实数的运算,实数的运算
1031,导入->初中->加减消元法解二元一次方程组,加减消元法解二元一次方程组
1032,导入->初中->梯形的概念及分类,梯形的概念及分类
1033,导入->初中->二次函数与一元二次方程,二次函数与一元二次方程
1034,导入->初中->菱形的判定,菱形的判定
1035,导入->初中->方位角,方位角
1038,导入->初中->平行投影,平行投影
1039,导入->初中->列代数式,列代数式
1040,导入->初中->对称中的坐标变换,对称中的坐标变换
1041,导入->初中->菱形的性质,菱形的性质
1042,导入->初中->角平分线的性质,角平分线的性质
1043,导入->初中->平行线的性质,平行线的性质
1044,导入->初中->直角三角形的性质,直角三角形的性质
1045,导入->初中->幂的乘方与积的乘方,幂的乘方与积的乘方
1046,导入->初中->一次函数的图象,一次函数的图象
1047,导入->初中->最简二次根式,最简二次根式
1048,导入->初中->等腰梯形的判定,等腰梯形的判定
1049,导入->初中->提公因式法,提公因式法
1050,导入->初中->函数自变量的取值范围,函数自变量的取值范围
1051,导入->初中->解分式方程,解分式方程
1053,导入->初中->相似多边形的性质,相似多边形的性质
1054,导入->初中->图形与坐标,图形与坐标
1055,导入->初中->三角形的面积,三角形的面积
1056,导入->初中->平移的性质,平移的性质
1057,导入->初中->平行四边形的判定,平行四边形的判定
1058,导入->初中->直线与圆的位置关系,直线与圆的位置关系
1059,导入->初中->相似三角形的概念,相似三角形的概念
1060,导入->初中->黄金分割,黄金分割
1061,导入->初中->线段垂直平分线的性质,线段垂直平分线的性质
1062,导入->初中->圆周角定理及其推论,圆周角定理及其推论
1063,导入->初中->同类二次根式,同类二次根式
1064,导入->初中->统计量的选择,统计量的选择
1065,导入->初中->在数轴上表示不等式的解集,在数轴上表示不等式的解集
1066,导入->初中->分式的加减,分式的加减
1068,导入->初中->方程（组）与不等式（组）,方程（组）与不等式（组）
1069,导入->初中->反比例函数的性质,反比例函数的性质
1070,导入->初中->概率公式,概率公式
1071,导入->初中->频数分布直方图,频数分布直方图
1074,导入->初中->负整数指数幂,负整数指数幂
1075,导入->初中->实数,实数
1076,导入->初中->算术平方根,算术平方根
1077,导入->初中->二次函数的表示,二次函数的表示
1078,导入->初中->平移中的坐标变换,平移中的坐标变换
1079,导入->初中->函数的表示方法,函数的表示方法
1080,导入->初中->配方法,配方法
1081,导入->初中->定义、命题、定理、推论的概念,定义、命题、定理、推论的概念
1082,导入->初中->分类讨论思想,分类讨论思想
1083,导入->初中->旋转的定义,旋转的定义
1084,导入->初中->等腰梯形的性质,等腰梯形的性质
1085,导入->初中->相似图形,相似图形
1086,导入->初中->三角形,三角形
1088,导入->初中->两点间的距离公式,两点间的距离公式
1089,导入->初中->多边形的外角和定理,多边形的外角和定理
1090,导入->初中->待定系数法求一次函数解析式,待定系数法求一次函数解析式
1091,导入->初中->一元一次不等式的解法,一元一次不等式的解法
1092,导入->初中->分式的化简求值,分式的化简求值
1093,导入->初中->反比例函数的图象,反比例函数的图象
1094,导入->初中->中心投影,中心投影
1095,导入->初中->中心对称中的坐标变化,中心对称中的坐标变化
1096,导入->初中->用坐标描述位置,用坐标描述位置
1097,导入->初中->平面直角坐标系中点的坐标,平面直角坐标系中点的坐标
1098,导入->初中->分式的基本性质,分式的基本性质
1099,导入->初中->两点间的距离,两点间的距离
1251,导入->初中->二次根式的化简求值,二次根式的化简求值
1252,导入->初中->相似三角形的判定与性质,相似三角形的判定与性质
1253,导入->初中->二次函数图象与几何变换,二次函数图象与几何变换
1254,导入->初中->因式分解-提公因式法,因式分解-提公因式法
1255,导入->初中->函数值,函数值
1256,导入->初中->三角形的重心,三角形的重心
1257,导入->初中->三角形中位线定理,三角形中位线定理
1258,导入->初中->解直角三角形的应用-仰角俯角问题,解直角三角形的应用-仰角俯角问题
1259,导入->初中->二次函数图象上点的坐标特征,二次函数图象上点的坐标特征
1260,导入->初中->梯形,梯形
1261,导入->初中->翻折变换(折叠问题),翻折变换(折叠问题)
1262,导入->初中->等边三角形的判定与性质,等边三角形的判定与性质
1263,导入->初中->待定系数法求二次函数解析式,待定系数法求二次函数解析式
1264,导入->初中->解直角三角形的应用-方位角问题,解直角三角形的应用-方位角问题
1265,导入->初中->平行四边形的判定与性质,平行四边形的判定与性质
1266,导入->初中->二次函数综合题,二次函数综合题
1267,导入->初中->等腰三角形的判定与性质,等腰三角形的判定与性质
1268,导入->初中->实数的性质,实数的性质
1269,导入->初中->分式方程的解,分式方程的解
1270,导入->初中->无理方程,无理方程
1271,导入->初中->根的判别式,根的判别式
1272,导入->初中->分式有意义的条件,分式有意义的条件
1273,导入->初中->解一元二次方程-因式分解法,解一元二次方程-因式分解法
1274,导入->初中->一次函数图象与系数的关系,一次函数图象与系数的关系
1275,导入->初中->反比例函数与一次函数的交点问题,反比例函数与一次函数的交点问题
1276,导入->初中->解一元二次方程-配方法,解一元二次方程-配方法
1277,导入->初中->相似形综合题,相似形综合题
1278,导入->初中->四边形综合题,四边形综合题
1279,导入->初中->方向角,方向角
1280,导入->初中->解直角三角形的应用-坡度坡角问题,解直角三角形的应用-坡度坡角问题
1281,导入->初中->三角形内角和定理,三角形内角和定理
1282,导入->初中->抛物线与x轴的交点,抛物线与x轴的交点
1283,导入->初中->折叠与对称,折叠与对称
1284,导入->初中->平面向量定理,平面向量定理
1285,导入->初中->一次函数的性质,一次函数的性质
1286,导入->初中->同角三角函数的关系,同角三角函数的关系
1287,导入->初中->一次函数图象上点的坐标特征,一次函数图象上点的坐标特征
1288,导入->初中->二次函数图象与系数的关系,二次函数图象与系数的关系
1289,导入->初中->平行线的判定,平行线的判定
1290,导入->初中->根据实际问题列二次函数关系式,根据实际问题列二次函数关系式
1291,导入->初中->坐标与图形性质,坐标与图形性质
1292,导入->初中->反比例函数图象上点的坐标特征,反比例函数图象上点的坐标特征
1293,导入->初中->三角形三边关系,三角形三边关系
1294,导入->初中->三角形的角平分线、中线和高,三角形的角平分线、中线和高
1295,导入->初中->切线的判定,切线的判定
1296,导入->初中->函数关系式,函数关系式
1297,导入->初中->三角形的外接圆与外心,三角形的外接圆与外心
1298,导入->初中->弧长的计算,弧长的计算
1299,导入->初中->二次函数的三种形式,二次函数的三种形式
1300,导入->初中->多边形内角与外角,多边形内角与外角
1301,导入->初中->命题与定理,命题与定理
1302,导入->初中->三角形综合题,三角形综合题
1303,导入->初中->平行线之间的距离,平行线之间的距离
1304,导入->初中->轨迹,轨迹
1305,导入->初中->几何变换综合题,几何变换综合题
1306,导入->初中->射影定理,射影定理
1307,导入->初中->勾股定理的逆定理,勾股定理的逆定理
1308,导入->初中->切线的性质,切线的性质
1309,导入->初中->相交两圆的性质,相交两圆的性质
1310,导入->初中->作图-复杂作图,作图-复杂作图
1311,导入->初中->直角梯形,直角梯形
1312,导入->初中->垂线,垂线
1313,导入->初中->扇形面积的计算,扇形面积的计算
1314,导入->初中->全等三角形的判定与性质,全等三角形的判定与性质
1315,导入->初中->分数指数幂,分数指数幂
1316,导入->初中->正比例函数的性质,正比例函数的性质
1317,导入->初中->规律型：点的坐标,规律型：点的坐标
1318,导入->初中->轴对称的性质,轴对称的性质
1319,导入->初中->轴对称图形,轴对称图形
1320,导入->初中->二次根式的混合运算,二次根式的混合运算
1321,导入->初中->无理数,无理数
1322,导入->初中->不等式的性质,不等式的性质
1323,导入->初中->中点四边形,中点四边形
1324,导入->初中->列表法与树状图法,列表法与树状图法
1325,导入->初中->分式的混合运算,分式的混合运算
1326,导入->初中->菱形的判定与性质,菱形的判定与性质
1327,导入->初中->等腰直角三角形,等腰直角三角形
1328,导入->初中->平面向量的减法,平面向量的减法
1329,导入->初中->平行线的判定与性质,平行线的判定与性质
1330,导入->初中->全等三角形的性质,全等三角形的性质
1331,导入->初中->实数范围内分解因式,实数范围内分解因式
1332,导入->初中->锐角三角函数的增减性,锐角三角函数的增减性
1333,导入->初中->平方根,平方根
1334,导入->初中->二次根式有意义的条件,二次根式有意义的条件
1335,导入->初中->反比例函数综合题,反比例函数综合题
1336,导入->初中->待定系数法求反比例函数解析式,待定系数法求反比例函数解析式
1337,导入->初中->圆的综合题,圆的综合题
1338,导入->初中->科学记数法-绝对值较大的数,科学记数法-绝对值较大的数
1339,导入->初中->由三视图判断几何体,由三视图判断几何体
1340,导入->初中->中心对称图形,中心对称图形
1341,导入->初中->众数,众数
1342,导入->初中->中位数,中位数
1343,导入->初中->坐标确定位置,坐标确定位置
1344,导入->初中->一元一次不等式的应用,一元一次不等式的应用
1345,导入->初中->动点问题的函数图象,动点问题的函数图象
1346,导入->初中->提公因式法与公式法的综合运用,提公因式法与公式法的综合运用
1347,导入->初中->由实际问题抽象出一元一次方程,由实际问题抽象出一元一次方程
1348,导入->初中->折线统计图,折线统计图
1349,导入->初中->用样本估计总体,用样本估计总体
